word_key,language_key,value
Sector 1 de Municipio 2 de Navarra,en,Sector 1 of Municipality 2 of Navarre
Sector 1 de Municipio 2 de Navarra,ru,Сектор 1 муниципалитета 2 провинции Наварра
Sector 1 de Municipio 2 de Ourense,es,Sector 1 de Municipio 2 de Ourense
Sector 1 de Municipio 2 de Ourense,en,Sector 1 of Municipality 2 of Ourense
Sector 1 de Municipio 2 de Ourense,ru,Сектор 1 муниципалитета 2 провинции Оуренсе
Sector 1 de Municipio 2 de Palencia,es,Sector 1 de Municipio 2 de Palencia
Sector 1 de Municipio 2 de Palencia,en,Sector 1 of Municipality 2 of Palencia
Sector 1 de Municipio 2 de Palencia,ru,Сектор 1 муниципалитета 2 провинции Паленсия
Sector 1 de Municipio 2 de Pontevedra,es,Sector 1 de Municipio 2 de Pontevedra
Sector 1 de Municipio 2 de Pontevedra,en,Sector 1 of Municipality 2 of Pontevedra
Sector 1 de Municipio 2 de Pontevedra,ru,Сектор 1 муниципалитета 2 провинции Понтеведра
Sector 1 de Municipio 2 de Salamanca,es,Sector 1 de Municipio 2 de Salamanca
Sector 1 de Municipio 2 de Salamanca,en,Sector 1 of Municipality 2 of Salamanca
Sector 1 de Municipio 2 de Salamanca,ru,Сектор 1 муниципалитета 2 провинции Саламанка
Sector 1 de Municipio 2 de Santa Cruz de Tenerife,es,Sector 1 de Municipio 2 de Santa Cruz de Tenerife
Sector 1 de Municipio 2 de Santa Cruz de Tenerife,en,Sector 1 of Municipality 2 of Santa Cruz de Tenerife
Sector 1 de Municipio 2 de Santa Cruz de Tenerife,ru,Сектор 1 муниципалитета 2 провинции Санта-Крус-де-Тенерифе
Sector 1 de Municipio 2 de Segovia,es,Sector 1 de Municipio 2 de Segovia
Sector 1 de Municipio 2 de Segovia,en,Sector 1 of Municipality 2 of Segovia
Sector 1 de Municipio 2 de Segovia,ru,Сектор 1 муниципалитета 2 провинции Сеговия
Sector 1 de Municipio 2 de Sevilla,es,Sector 1 de Municipio 2 de Sevilla
Sector 1 de Municipio 2 de Sevilla,en,Sector 1 of Municipality 2 of Seville
Sector 1 de Municipio 2 de Sevilla,ru,Сектор 1 муниципалитета 2 провинции Севилья
Sector 1 de Municipio 2 de Soria,es,Sector 1 de Municipio 2 de Soria
Sector 1 de Municipio 2 de Soria,en,Sector 1 of Municipality 2 of Soria
Sector 1 de Municipio 2 de Soria,ru,Сектор 1 муниципалитета 2 провинции Сория
Sector 1 de Municipio 2 de Tarragona,es,Sector 1 de Municipio 2 de Tarragona
Sector 1 de Municipio 2 de Tarragona,en,Sector 1 of Municipality 2 of Tarragona
Sector 1 de Municipio 2 de Tarragona,ru,Сектор 1 муниципалитета 2 провинции Таррагона
Sector 1 de Municipio 2 de Teruel,es,Sector 1 de Municipio 2 de Teruel
Sector 1 de Municipio 2 de Teruel,en,Sector 1 of Municipality 2 of Teruel
Sector 1 de Municipio 2 de Teruel,ru,Сектор 1 муниципалитета 2 провинции Теруэль
Sector 1 de Municipio 2 de Toledo,es,Sector 1 de Municipio 2 de Toledo
Sector 1 de Municipio 2 de Toledo,en,Sector 1 of Municipality 2 of Toledo
Sector 1 de Municipio 2 de Toledo,ru,Сектор 1 муниципалитета 2 провинции Толедо
Sector 1 de Municipio 2 de Valencia,es,Sector 1 de Municipio 2 de Valencia
Sector 1 de Municipio 2 de Valencia,en,Sector 1 of Municipality 2 of Valencia
Sector 1 de Municipio 2 de Valencia,ru,Сектор 1 муниципалитета 2 провинции Валенсия
Sector 1 de Municipio 2 de Valladolid,es,Sector 1 de Municipio 2 de Valladolid
Sector 1 de Municipio 2 de Valladolid,en,Sector 1 of Municipality 2 of Valladolid
Sector 1 de Municipio 2 de Valladolid,ru,Сектор 1 муниципалитета 2 провинции Вальядолид
Sector 1 de Municipio 2 de Zamora,es,Sector 1 de Municipio 2 de Zamora
Sector 1 de Municipio 2 de Zamora,en,Sector 1 of Municipality 2 of Zamora
Sector 1 de Municipio 2 de Zamora,ru,Сектор 1 муниципалитета 2 провинции Самора
Sector 1 de Municipio 2 de Zaragoza,es,Sector 1 de Municipio 2 de Zaragoza
Sector 1 de Municipio 2 de Zaragoza,en,Sector 1 of Municipality 2 of Zaragoza
Sector 1 de Municipio 2 de Zaragoza,ru,Сектор 1 муниципалитета 2 провинции Сарагоса
Sector 1 de Municipio 2 de Álava,es,Sector 1 de Municipio 2 de Álava
Sector 1 de Municipio 2 de Álava,en,Sector 1 of Municipality 2 of Álava
Sector 1 de Municipio 2 de Álava,ru,Сектор 1 муниципалитета 2 провинции Алава
Sector 1 de Municipio 2 de Ávila,es,Sector 1 de Municipio 2 de Ávila
Sector 1 de Municipio 2 de Ávila,en,Sector 1 of Municipality 2 of Ávila
Sector 1 de Municipio 2 de Ávila,ru,Сектор 1 муниципалитета 2 провинции Авила
Sector 1 de Municipio 3 de A Coruña,es,Sector 1 de Municipio 3 de A Coruña
Sector 1 de Municipio 3 de A Coruña,en,Sector 1 of Municipality 3 of A Coruña
Sector 1 de Municipio 3 de A Coruña,ru,Сектор 1 муниципалитета 3 провинции Ла-Корунья
Sector 1 de Municipio 3 de Albacete,es,Sector 1 de Municipio 3 de Albacete
Sector 1 de Municipio 3 de Albacete,en,Sector 1 of Municipality 3 of Albacete
Sector 1 de Municipio 3 de Albacete,ru,Сектор 1 муниципалитета 3 провинции Альбасете
Sector 1 de Municipio 3 de Alicante,es,Sector 1 de Municipio 3 de Alicante
Sector 1 de Municipio 3 de Alicante,en,Sector 1 of Municipality 3 of Alicante
Sector 1 de Municipio 3 de Alicante,ru,Сектор 1 муниципалитета 3 провинции Аликанте
Sector 1 de Municipio 3 de Almería,es,Sector 1 de Municipio 3 de Almería
Sector 1 de Municipio 3 de Almería,en,Sector 1 of Municipality 3 of Almeria
Sector 1 de Municipio 3 de Almería,ru,Сектор 1 муниципалитета 3 провинции Альмерия
Sector 1 de Municipio 3 de Asturias,es,Sector 1 de Municipio 3 de Asturias
Sector 1 de Municipio 3 de Asturias,en,Sector 1 of Municipality 3 of Asturias
Sector 1 de Municipio 3 de Asturias,ru,Сектор 1 муниципалитета 3 провинции Астурия
Sector 1 de Municipio 3 de Badajoz,es,Sector 1 de Municipio 3 de Badajoz
Sector 1 de Municipio 3 de Badajoz,en,Sector 1 of Municipality 3 of Badajoz
Sector 1 de Municipio 3 de Badajoz,ru,Сектор 1 муниципалитета 3 провинции Бадахос
Sector 1 de Municipio 3 de Barcelona,es,Sector 1 de Municipio 3 de Barcelona
Sector 1 de Municipio 3 de Barcelona,en,Sector 1 of Municipality 3 of Barcelona
Sector 1 de Municipio 3 de Barcelona,ru,Сектор 1 муниципалитета 3 провинции Барселона
Sector 1 de Municipio 3 de Bizkaia,es,Sector 1 de Municipio 3 de Bizkaia
Sector 1 de Municipio 3 de Bizkaia,en,Sector 1 of Municipality 3 of Biscay
Sector 1 de Municipio 3 de Bizkaia,ru,Сектор 1 муниципалитета 3 провинции Бискайя
Sector 1 de Municipio 3 de Burgos,es,Sector 1 de Municipio 3 de Burgos
Sector 1 de Municipio 3 de Burgos,en,Sector 1 of Municipality 3 of Burgos
Sector 1 de Municipio 3 de Burgos,ru,Сектор 1 муниципалитета 3 провинции Бургос
Sector 1 de Municipio 3 de Cantabria,es,Sector 1 de Municipio 3 de Cantabria
Sector 1 de Municipio 3 de Cantabria,en,Sector 1 of Municipality 3 of Cantabria
Sector 1 de Municipio 3 de Cantabria,ru,Сектор 1 муниципалитета 3 провинции Кантабрия
Sector 1 de Municipio 3 de Castellón,es,Sector 1 de Municipio 3 de Castellón
Sector 1 de Municipio 3 de Castellón,en,Sector 1 of Municipality 3 of Castellon
Sector 1 de Municipio 3 de Castellón,ru,Сектор 1 муниципалитета 3 провинции Кастельон
Sector 1 de Municipio 3 de Ceuta,es,Sector 1 de Municipio 3 de Ceuta
Sector 1 de Municipio 3 de Ceuta,en,Sector 1 of Municipality 3 of Ceuta
Sector 1 de Municipio 3 de Ceuta,ru,Сектор 1 муниципалитета 3 провинции Сеута
Sector 1 de Municipio 3 de Ciudad Real,es,Sector 1 de Municipio 3 de Ciudad Real
Sector 1 de Municipio 3 de Ciudad Real,en,Sector 1 of Municipality 3 of Ciudad Real
Sector 1 de Municipio 3 de Ciudad Real,ru,Сектор 1 муниципалитета 3 провинции Сьюдад-Реаль
Sector 1 de Municipio 3 de Cuenca,es,Sector 1 de Municipio 3 de Cuenca
Sector 1 de Municipio 3 de Cuenca,en,Sector 1 of Municipality 3 of Cuenca
Sector 1 de Municipio 3 de Cuenca,ru,Сектор 1 муниципалитета 3 провинции Куэнка
Sector 1 de Municipio 3 de Cáceres,es,Sector 1 de Municipio 3 de Cáceres
Sector 1 de Municipio 3 de Cáceres,en,Sector 1 of Municipality 3 of Caceres
Sector 1 de Municipio 3 de Cáceres,ru,Сектор 1 муниципалитета 3 провинции Касерес
Sector 1 de Municipio 3 de Cádiz,es,Sector 1 de Municipio 3 de Cádiz
Sector 1 de Municipio 3 de Cádiz,en,Sector 1 of Municipality 3 of Cadiz
Sector 1 de Municipio 3 de Cádiz,ru,Сектор 1 муниципалитета 3 провинции Кадис
Sector 1 de Municipio 3 de Córdoba,es,Sector 1 de Municipio 3 de Córdoba
Sector 1 de Municipio 3 de Córdoba,en,Sector 1 of Municipality 3 of Cordoba
Sector 1 de Municipio 3 de Córdoba,ru,Сектор 1 муниципалитета 3 провинции Кордова
Sector 1 de Municipio 3 de Gipuzkoa,es,Sector 1 de Municipio 3 de Gipuzkoa
Sector 1 de Municipio 3 de Gipuzkoa,en,Sector 1 of Municipality 3 of Gipuzkoa
Sector 1 de Municipio 3 de Gipuzkoa,ru,Сектор 1 муниципалитета 3 провинции Гипускоа
Sector 1 de Municipio 3 de Girona,es,Sector 1 de Municipio 3 de Girona
Sector 1 de Municipio 3 de Girona,en,Sector 1 of Municipality 3 of Girona
Sector 1 de Municipio 3 de Girona,ru,Сектор 1 муниципалитета 3 провинции Жирона
Sector 1 de Municipio 3 de Granada,es,Sector 1 de Municipio 3 de Granada
Sector 1 de Municipio 3 de Granada,en,Sector 1 of Municipality 3 of Granada
Sector 1 de Municipio 3 de Granada,ru,Сектор 1 муниципалитета 3 провинции Гранада
Sector 1 de Municipio 3 de Guadalajara,es,Sector 1 de Municipio 3 de Guadalajara
Sector 1 de Municipio 3 de Guadalajara,en,Sector 1 of Municipality 3 of Guadalajara
Sector 1 de Municipio 3 de Guadalajara,ru,Сектор 1 муниципалитета 3 провинции Гвадалахара
Sector 1 de Municipio 3 de Huelva,es,Sector 1 de Municipio 3 de Huelva
Sector 1 de Municipio 3 de Huelva,en,Sector 1 of Municipality 3 of Huelva
Sector 1 de Municipio 3 de Huelva,ru,Сектор 1 муниципалитета 3 провинции Уэльва
Sector 1 de Municipio 3 de Huesca,es,Sector 1 de Municipio 3 de Huesca
Sector 1 de Municipio 3 de Huesca,en,Sector 1 of Municipality 3 of Huesca
Sector 1 de Municipio 3 de Huesca,ru,Сектор 1 муниципалитета 3 провинции Уэска
Sector 1 de Municipio 3 de Illes Balears,es,Sector 1 de Municipio 3 de Illes Balears
Sector 1 de Municipio 3 de Illes Balears,en,Sector 1 of Municipality 3 of Balearic Islands
Sector 1 de Municipio 3 de Illes Balears,ru,Сектор 1 муниципалитета 3 провинции Балеарские острова
Sector 1 de Municipio 3 de Jaén,es,Sector 1 de Municipio 3 de Jaén
Sector 1 de Municipio 3 de Jaén,en,Sector 1 of Municipality 3 of Jaen
Sector 1 de Municipio 3 de Jaén,ru,Сектор 1 муниципалитета 3 провинции Хаэн
Sector 1 de Municipio 3 de La Rioja,es,Sector 1 de Municipio 3 de La Rioja
Sector 1 de Municipio 3 de La Rioja,en,Sector 1 of Municipality 3 of La Rioja
Sector 1 de Municipio 3 de La Rioja,ru,Сектор 1 муниципалитета 3 провинции Ла-Риоха
Sector 1 de Municipio 3 de Las Palmas,es,Sector 1 de Municipio 3 de Las Palmas
Sector 1 de Municipio 3 de Las Palmas,en,Sector 1 of Municipality 3 of Las Palmas
Sector 1 de Municipio 3 de Las Palmas,ru,Сектор 1 муниципалитета 3 провинции Лас-Пальмас
Sector 1 de Municipio 3 de León,es,Sector 1 de Municipio 3 de León
Sector 1 de Municipio 3 de León,en,Sector 1 of Municipality 3 of Leon
Sector 1 de Municipio 3 de León,ru,Сектор 1 муниципалитета 3 провинции Леон
Sector 1 de Municipio 3 de Lleida,es,Sector 1 de Municipio 3 de Lleida
Sector 1 de Municipio 3 de Lleida,en,Sector 1 of Municipality 3 of Lleida
Sector 1 de Municipio 3 de Lleida,ru,Сектор 1 муниципалитета 3 провинции Льейда
Sector 1 de Municipio 3 de Lugo,es,Sector 1 de Municipio 3 de Lugo
Sector 1 de Municipio 3 de Lugo,en,Sector 1 of Municipality 3 of Lugo
Sector 1 de Municipio 3 de Lugo,ru,Сектор 1 муниципалитета 3 провинции Луго
Sector 1 de Municipio 3 de Madrid,es,Sector 1 de Municipio 3 de Madrid
Sector 1 de Municipio 3 de Madrid,en,Sector 1 of Municipality 3 of Madrid
Sector 1 de Municipio 3 de Madrid,ru,Сектор 1 муниципалитета 3 провинции Мадрид
Sector 1 de Municipio 3 de Melilla,es,Sector 1 de Municipio 3 de Melilla
Sector 1 de Municipio 3 de Melilla,en,Sector 1 of Municipality 3 of Melilla
Sector 1 de Municipio 3 de Melilla,ru,Сектор 1 муниципалитета 3 провинции Мелилья
Sector 1 de Municipio 3 de Murcia,es,Sector 1 de Municipio 3 de Murcia
Sector 1 de Municipio 3 de Murcia,en,Sector 1 of Municipality 3 of Murcia
Sector 1 de Municipio 3 de Murcia,ru,Сектор 1 муниципалитета 3 провинции Мурсия
Sector 1 de Municipio 3 de Málaga,es,Sector 1 de Municipio 3 de Málaga
Sector 1 de Municipio 3 de Málaga,en,Sector 1 of Municipality 3 of Malaga
Sector 1 de Municipio 3 de Málaga,ru,Сектор 1 муниципалитета 3 провинции Малага
Sector 1 de Municipio 3 de Navarra,es,Sector 1 de Municipio 3 de Navarra
Sector 1 de Municipio 3 de Navarra,en,Sector 1 of Municipality 3 of Navarre
Sector 1 de Municipio 3 de Navarra,ru,Сектор 1 муниципалитета 3 провинции Наварра
Sector 1 de Municipio 3 de Ourense,es,Sector 1 de Municipio 3 de Ourense
Sector 1 de Municipio 3 de Ourense,en,Sector 1 of Municipality 3 of Ourense
Sector 1 de Municipio 3 de Ourense,ru,Сектор 1 муниципалитета 3 провинции Оуренсе
Sector 1 de Municipio 3 de Palencia,es,Sector 1 de Municipio 3 de Palencia
Sector 1 de Municipio 3 de Palencia,en,Sector 1 of Municipality 3 of Palencia
Sector 1 de Municipio 3 de Palencia,ru,Сектор 1 муниципалитета 3 провинции Паленсия
Sector 1 de Municipio 3 de Pontevedra,es,Sector 1 de Municipio 3 de Pontevedra
Sector 1 de Municipio 3 de Pontevedra,en,Sector 1 of Municipality 3 of Pontevedra
Sector 1 de Municipio 3 de Pontevedra,ru,Сектор 1 муниципалитета 3 провинции Понтеведра
Sector 1 de Municipio 3 de Salamanca,es,Sector 1 de Municipio 3 de Salamanca
Sector 1 de Municipio 3 de Salamanca,en,Sector 1 of Municipality 3 of Salamanca
Sector 1 de Municipio 3 de Salamanca,ru,Сектор 1 муниципалитета 3 провинции Саламанка
Sector 1 de Municipio 3 de Santa Cruz de Tenerife,es,Sector 1 de Municipio 3 de Santa Cruz de Tenerife
Sector 1 de Municipio 3 de Santa Cruz de Tenerife,en,Sector 1 of Municipality 3 of Santa Cruz de Tenerife
Sector 1 de Municipio 3 de Santa Cruz de Tenerife,ru,Сектор 1 муниципалитета 3 провинции Санта-Крус-де-Тенерифе
Sector 1 de Municipio 3 de Segovia,es,Sector 1 de Municipio 3 de Segovia
Sector 1 de Municipio 3 de Segovia,en,Sector 1 of Municipality 3 of Segovia
Sector 1 de Municipio 3 de Segovia,ru,Сектор 1 муниципалитета 3 провинции Сеговия
Sector 1 de Municipio 3 de Sevilla,es,Sector 1 de Municipio 3 de Sevilla
Sector 1 de Municipio 3 de Sevilla,en,Sector 1 of Municipality 3 of Seville
Sector 1 de Municipio 3 de Sevilla,ru,Сектор 1 муниципалитета 3 провинции Севилья
Sector 1 de Municipio 3 de Soria,es,Sector 1 de Municipio 3 de Soria
